timestamp,linear_x,linear_y,angular_z,Orientation_Quat_x,Orientation_Quat_y,Orientation_Quat_z,Orientation_Quat_w
11.724,0.22285697276275945,0.00022673819317252375,-0.31438566745584623,0.0008322427937992649,0.003780550037055685,-0.21707629749256213,0.9761469642836934
11.758,0.22098837097546314,0.0001430253740056786,-0.3419080783278171,0.0008474437356526469,0.0037761484931334646,-0.22232265789721212,0.9749654651971996
11.791,0.2194788706022514,0.0001342239895329722,-0.2982934077658002,0.0008591501736354524,0.003768377849937196,-0.22729380458263904,0.9738185598907572
11.825,0.22190497690673838,0.0001824152662716627,-0.25759786131728424,0.0008849558589020786,0.0037730088989680116,-0.23188841189103457,0.9727346738384677
11.857,0.22185654748663244,0.00032740099998056216,-0.25196707171646665,0.000907422821408875,0.003766206946268401,-0.2359833433212129,0.9717493781546782
11.89,0.22111512031660416,8.007481691071905e-05,-0.26363894183127984,0.0009202027131407521,0.0037630536547134546,-0.24014179603254868,0.9707300914530362
11.925,0.2218690974450834,0.00012639901768196626,-0.27013550454885293,0.0009344436973947136,0.003758867997053478,-0.24460146958847592,0.9696159645970744
11.957,0.22202486979673478,0.0001367062565925531,-0.27046627333379797,0.0009515796722511014,0.00375073371375386,-0.2489257407830684,0.9685148434940667
11.99,0.22201173225381396,0.0001202205024834202,-0.2525257200829326,0.0009681900909071715,0.0037430294680862357,-0.2529642686116821,0.9674678966994749
12.025,0.22220110073242758,0.000121284671034394,-0.25318315304775046,0.000985572587905742,0.003736210155950646,-0.2571216056041338,0.96637133096543
12.057,0.22238817128602528,0.00011973376234793165,-0.2538801775854261,0.001002264983712329,0.003731403831185501,-0.261162977425597,0.9652869890931651
12.091,0.2229133840133697,0.00012732283247955667,-0.29278137659494125,0.0010212747306978433,0.0037276955677648846,-0.26580272721332054,0.9640196945548568
12.126,0.22309391657529906,0.00012651267428415158,-0.2936400598688606,0.0010409727888447099,0.0037253502075763802,-0.270605425237048,0.9626825759167766
12.159,0.22323015530924356,0.00012067710816404675,-0.2947066922032929,0.0010601299300202545,0.003724962776565459,-0.2752753128458388,0.9613576352817249
12.191,0.21118689888003328,0.00018022448682744607,-0.2544773991503835,0.0010769359286014143,0.003723067308186577,-0.2795210529509402,0.9601317409272657
12.224,0.21111038493857315,6.437091222070979e-05,-0.25534307617586643,0.0010923300700181036,0.0037212748418782183,-0.28367833697616246,0.958911653938468
12.258,0.2105445794423524,0.00010463380872896555,-0.25897999553801476,0.0011047421837563868,0.003715628446152692,-0.2877351395769772,0.9577021787082742
12.291,0.21076496892901267,0.000766883777747529,-0.2970918173073067,0.0011113723066075059,0.0036893494253891104,-0.2922565550920971,0.9563321910079746
12.325,0.21168810111043412,0.0001540989615401167,-0.270979673246127,0.0011348886187484333,0.0036928501162585502,-0.29683204693173515,0.9549218872767332
12.357,0.21771071815725407,6.392872005384076e-05,-0.24375634382601077,0.0011475809100176123,0.003694870302606708,-0.30093630969217494,0.9536363921853848
12.389,0.22151375324758282,0.00015617490874542117,-0.23817959002852057,0.0011713562657638026,0.0036916656236076384,-0.3047111969793066,0.9524369196775503
12.424,0.22169812093990005,0.00011440893397519913,-0.23863819142847922,0.0011851837808057896,0.003682473470447554,-0.308569688980636,0.9511938718110724
